CodeRNCP;numero_bloc;intitule;;;
RNCP12114;RNCP12114BC10;UNITÉ U51  Français;;;
RNCP12114;RNCP12114BC11;UNITÉ U52  Histoire, géographie et enseignement moral et civique;;;
RNCP12114;RNCP12114BC12;UNITÉ U6  Arts appliqués et cultures artistiques;;;
RNCP12114;RNCP12114BC13;UNITÉ U7  Éducation physique et sportive;;;
RNCP12114;RNCP12114BC14;LV Facultative;;;
RNCP12114;RNCP12114BC15;EPS facultative;;;
RNCP12114;RNCP12114BC16;Mobilité (facultative);;;
RNCP1212;RNCP1212BC01;Assister une équipe dans la communication des informations et l'organisation des activités;;;
RNCP1212;RNCP1212BC02;Traiter les opérations administratives liées à la gestion commerciale et aux ressources humaines;;;
RNCP1212;RNCP1212BC03;Assurer les travaux courants de comptabilité;;;
RNCP1212;RNCP1212BC04;Préparer la paie et les déclarations sociales courantes;;;
RNCP12246;RNCP12246BC01;UNITÉ UP1  Analyse et exploitation d’un dossier de fabrication;;;
RNCP12246;RNCP12246BC02;UNITÉ UP2  Épreuves pratiques;;;
RNCP12246;RNCP12246BC03;UNITÉ UG1  Français,  Histoire-Géographie et Enseignement moral et civique;;;
RNCP12246;RNCP12246BC04;UNITÉ UG2  Mathématiques et sciences physiques et chimiques;;;
RNCP12246;RNCP12246BC05;UNITÉ UG3  Éducation physique et sportive;;;
RNCP12281;RNCP12281BC01;UP10 - Création, couleur, coupe, coiffage;;;
RNCP12281;RNCP12281BC02;UP20 - Modification durable de la forme;;;
RNCP12281;RNCP12281BC03;UP30A - Option A - coiffure événementielle;;;
RNCP12281;RNCP12281BC04;UP30B - Option B - Coupe homme et entretien du système pilo-facial;;;
RNCP12281;RNCP12281BC05;UP41 - Vente-conseil;;;
RNCP12281;RNCP12281BC06;UP42 - Management et gestion d'un salon de coiffure;;;
RNCP12281;RNCP12281BC07;UP51 - Sciences et technologies;;;
RNCP12281;RNCP12281BC08;UP52 - Arts appliqués à la profession;;;
RNCP12281;RNCP12281BC09;UG60 - Expression et connaissance du monde;;;
RNCP12281;RNCP12281BC10;UF - Epreuve facultative langue vivante;;;
RNCP12290;RNCP12290BC01;UP1 - Analyse d'une situation professionnelle;;;
RNCP12290;RNCP12290BC02;UP2 - Réalisation du transport fluvial;;;
RNCP12290;RNCP12290BC03;UG1 - Français, Histoire-Géographie et Enseignement moral et civique;;;
RNCP12290;RNCP12290BC04;UG2 - Mathématiques et Sciences physiques et chimiques;;;
RNCP12290;RNCP12290BC05;UG3 - Education physique et sportive;;;
RNCP12290;RNCP12290BC06;UF - langue vivante facultative;;;
RNCP12300;RNCP12300BC01;Communiquer de manière adaptée auprès des clients et des professionnels du bâtiment et de l’immobilier sur les diagnostics obligatoires;;;
RNCP12300;RNCP12300BC02;Réaliser les diagnostics immobiliers obligatoires sur les bâtiments lors des transactions et des locations;;;
RNCP12300;RNCP12300BC03;Etablir le rapport de diagnostic immobilier en adéquation avec le bien expertisé;;;
RNCP12302;RNCP12302BC01;Administrer les opérations d'import-export;;;
RNCP12302;RNCP12302BC02;Assurer l'assistanat des opérations commerciales et logistiques sur des marchés étrangers;;;
RNCP12303;RNCP12303BC01;L’Animation radio;;;
RNCP12303;RNCP12303BC02;Organisation d’une action promotionnelle;;;
RNCP12303;RNCP12303BC03;Traitement de l’information;;;
RNCP12303;RNCP12303BC04;La réalisation technique;;;
RNCP12309;RNCP12309BC01;Contribution à la définition et à la mise en œuvre d’une stratégie commerciale en agro-alimentaire;;;
RNCP12309;RNCP12309BC02;Gestion du portefeuille clients d’une entreprise agro-alimentaire;;;
RNCP12309;RNCP12309BC03;Développement de l’activité et management d’une équipe commerciale dans le secteur agro-alimentaire;;;
RNCP12352;RNCP12352BC01;Assurer le montage et le suivi pédagogiques, administratifs et financiers d'une action de formation;;;
RNCP12352;RNCP12352BC02;Concevoir et mettre en oeuvre des outils pédagogiques dans des situations variées;;;
RNCP12352;RNCP12352BC03;Contribuer au positionnement de la structure et à son développement;;;
RNCP12352;RNCP12352BC04;Analyser une demande et proposer une offre de formation;;;
RNCP12352;RNCP12352BC05;Construire et évaluer un dispositif de formation multimodal;;;
RNCP12352;RNCP12352BC06;Analyser les pratiques de formation;;;
RNCP12352;RNCP12352BC07;Animer une équipe pédagogique intervenant dans une action ou un dispositif de formation;;;
RNCP12375;RNCP12375BC01;Administrer les Ressources Humaines;;;
RNCP12375;RNCP12375BC02;Gérer la paie;;;
RNCP12375;RNCP12375BC03;Contribuer au développement des RH;;;
RNCP12375;RNCP12375BC04;Communiquer et promouvoir un projet d’amélioration du processus RH;;;
RNCP12378;RNCP12378BC01;Mettre en place le contrôle interne au sein d'un service;;;
RNCP12378;RNCP12378BC02;Coordonner la gestion comptable et financière d'une structureou d'un groupe;;;
RNCP12378;RNCP12378BC03;Réaliser le contrôle de gestion et la stratégie financière;;;
RNCP12378;RNCP12378BC04;Manager les collaborateurs comptables et financiers;;;
RNCP12380;RNCP12380BC01;Mettre en œuvre de la stratégie RH;;;
RNCP12380;RNCP12380BC02;Gestion administrative du personnel;;;
RNCP12380;RNCP12380BC03;Gérer les paies;;;
RNCP12380;RNCP12380BC04;Assistance au DRH dans sa mission de concertation avec les représentants du personnel et de conseil juridique;;;
RNCP1245;RNCP1245BC01;Assembler une ligne de tuyauterie simple;;;
RNCP1245;RNCP1245BC02;Fabriquer un tronçon de tuyauterie complexe;;;
RNCP1245;RNCP1245BC03;Monter et assembler des lignes de tuyauterie sur site;;;
RNCP1248;RNCP1248BC01;Réaliser les dessins de définition d'ensembles métalliques;;;
RNCP1248;RNCP1248BC02;Réaliser l'étude d'un ouvrage chaudronné;;;
RNCP1248;RNCP1248BC03;Réaliser l'étude d'une installation générale de tuyauterie industrielle;;;
RNCP12485;RNCP12485BC01;Développer les fonctions électroniques analogiques et le circuit imprimé d'un équipement électronique.;;;
RNCP12485;RNCP12485BC02;Développer les fonctions électroniques numériques d'un équipement électronique.;;;
RNCP12485;RNCP12485BC03;Mettre au point un prototype d'équipement électronique.;;;
RNCP12485;RNCP12485BC04;Développer un banc de tests et de mesures d'un équipement.;;;
RNCP12486;RNCP12486BC01;Installer et mettre en service des équipements frigorifiques mono-étagés de type monoposte :;;;
RNCP12486;RNCP12486BC02;Assurer la maintenance des équipements frigorifiques mono-étagés de type monoposte :;;;
RNCP12486;RNCP12486BC03;Installer, mettre en service et assurer la maintenance des équipements de cuisson et de laverie de cuisines professionnelles :;;;
RNCP12486;RNCP12486BC04;Mettre en service et assurer la maintenance des équipements électromécaniques de préparation, de ventilation et de buanderie de cuisines professionnelles :;;;
RNCP1249;RNCP1249BC01;Réaliser le montage et le service après-vente des cycles et des vélos à assistance électrique;;;
RNCP1249;RNCP1249BC02;Réaliser l'entretien périodique et la préparation à la vente des motocycles thermiques et électriques;;;
RNCP1249;RNCP1249BC03;Réparer les motocycles à moteurs thermiques;;;
RNCP12492;RNCP12492BC01;Assurer le suivi technique, administratif et financier et la réception d'une opération de bâtiment;;;
RNCP12492;RNCP12492BC02;Conduire un chantier de bâtiment tous corps d'état;;;
RNCP12492;RNCP12492BC03;Etablir une offre commerciale pour un projet de construction d'un bâtiment;;;
RNCP12495;RNCP12495BC01;Façonner des pièces de charpente bois de manière traditionnelle;;;
RNCP12495;RNCP12495BC02;Fabriquer en atelier des sous-ensembles structuraux bois de façon semi-industrielle ou par lots;;;
RNCP12495;RNCP12495BC03;Préparer, distribuer et implanter les moyens et ouvrages pour un chantier de construction bois;;;
RNCP12495;RNCP12495BC04;Monter une structure bois;;;
RNCP1250;RNCP1250BC01;Effectuer les visites techniques de contrôle des véhicules légers, conformément aux dispositions réglementaires en vigueur;;;
RNCP1250;RNCP1250BC02;Réaliser les opérations de gestion administrative du contrôle technique réglementaire des véhicules légers, dans le cadre de l'assurance qualité;;;
RNCP12503;RNCP12503BC01;Réaliser et fabriquer des orthèses;;;
RNCP12503;RNCP12503BC02;Réaliser et fabriquer des prothèses;;;
RNCP12504;RNCP12504BC01;Assurer des prestations de services et de conseil à distance;;;
RNCP12504;RNCP12504BC02;Réaliser des actions commerciales à distance;;;
RNCP12505;RNCP12505BC01;Gérer l'ensemble des moyens nécessaires aux activités d'une équipe de conseillers(ères) clientèle à distance;;;
RNCP12505;RNCP12505BC02;Manager une équipe de conseillers(ères) clientèle à distance;;;
RNCP12505;RNCP12505BC03;Contribuer à l'amélioration des activités d'un centre de relation client à distance;;;
RNCP12508;RNCP12508BC01;Bloc de compétences N° 1 fiche RNCP N° 12508- technologie;;;
RNCP12508;RNCP12508BC02;Bloc de compétences N° 2 fiche RNCP N° 12508- sciences appliquées;;;
RNCP12508;RNCP12508BC03;Bloc de compétences N° 3 fiche RNCP N° 12508- mathématiques;;;
RNCP12508;RNCP12508BC04;Bloc de compétences N° 4 fiche RNCP N° 12508 - gestion appliquée;;;
RNCP12508;RNCP12508BC05;Bloc de compétences N° 5 fiche RNCP N° 12508 - présentation du dossier   professionnel;;;
RNCP12508;RNCP12508BC06;Bloc de compétences N°6 fiche RNCP N° 12508 - Pratique professionnelle;;;
RNCP12508;RNCP12508BC07;Bloc de compétences N° 7 fiche RNCP N° 12508 - PSE;;;
RNCP12508;RNCP12508BC08;Bloc de compétences N° 8 fiche RNCP N° 12508- langue vivante;;;
RNCP12508;RNCP12508BC09;Bloc de compétences N° 9 fiche RNCP N° 12508- Histoire géographie et éducation morale et civique;;;
RNCP12508;RNCP12508BC10;Bloc de compétences N° 10 fiche RNCP N° 12508- français;;;
RNCP12508;RNCP12508BC11;Bloc de compétences N° 11 fiche RNCP N° 12508-Arts appliqués et cultures artistiques;;;
RNCP12508;RNCP12508BC12;Bloc de compétences N° 12 fiche RNCP N° 12508-Éducation physique et sportive;;;
RNCP1251;RNCP1251BC01;Contrôler par ressuage et magnétoscopie des produits métallurgiques;;;
RNCP1251;RNCP1251BC02;Contrôler par radiographie industrielle des produits métallurgiques;;;
RNCP1251;RNCP1251BC03;Contrôler par ultrasons des produits métallurgiques;;;
RNCP12566;RNCP12566BC01;UP1 - Epreuves professionnelle;;;
RNCP12566;RNCP12566BC02;UP2 - Epreuve pratique prenant en compte la formation en milieu professionnel;;;
RNCP12566;RNCP12566BC03;UG1 - Français, Histoire-géographie et enseignement moral et civique;;;
RNCP12566;RNCP12566BC04;UG2 - Mathématiques et sciences physiques et chimiques;;;
RNCP12566;RNCP12566BC05;UG3 - Education physique et sportive;;;
RNCP1260;RNCP1260BC01;EXPLOITER, SUPERVISER ET GARANTIR LA CONTINUITE DE SERVICE DES RESEAUX INFORMATIQUES ET TELECOMMUNICATIONS DE L’ENTREPRISE;;;
RNCP1260;RNCP1260BC02;CONTRIBUER A L’ADMINISTRATION DES RESEAUX INFORMATIQUES ET TELECOMMUNICATIONS DE L’ENTREPRISE;;;
RNCP1260;RNCP1260BC03;PARTICIPER AUX ETUDES D’OPTIMISATION DES RESEAUX INFORMATIQUES ET TELECOMMUNICATIONS DE L’ENTREPRISE;;;
RNCP1264;RNCP1264BC01;Construire des réseaux câblés de communications;;;
RNCP1264;RNCP1264BC02;Raccorder l'installation d'un client à un réseau câblé de communications;;;
RNCP1267;RNCP1267BC01;Elaborer une proposition graphique;;;
RNCP1267;RNCP1267BC02;Réaliser des supports de communication;;;
RNCP1267;RNCP1267BC03;Contribuer à la stratégie de communication;;;
RNCP1268;RNCP1268BC01;Réaliser l'étude financière d'un projet de réhabilitation;;;
RNCP1268;RNCP1268BC02;Etablir l'étude technique d'un projet de réhabilitation;;;
RNCP1268;RNCP1268BC03;Réaliser l'étude de prix aux déboursés pour une opération de réhabilitation;;;
RNCP1269;RNCP1269BC01;POSER DES ISOLANTS EN ISOLATION INDUSTRIELLE;;;
RNCP1269;RNCP1269BC02;MONTER DES REVETEMENTS EN ISOLATION INDUSTRIELLE;;;
RNCP1269;RNCP1269BC03;PREFABRIQUER DES REVETEMENTS EN ISOLATION INDUSTRIELLE;;;
RNCP12692;RNCP12692BC01;Élaboration, mise en œuvre et diffusion de la stratégie;;;
RNCP12692;RNCP12692BC02;Contribution à la valeur de l’entreprise;;;
RNCP12692;RNCP12692BC03;Conduite et motivation des hommes;;;
RNCP12692;RNCP12692BC04;Coordination des opérations;;;
RNCP12692;RNCP12692BC05;Communication externe;;;
RNCP1270;RNCP1270BC01;Piloter une installation complexe de production de l'industrie chimique :;;;
RNCP1270;RNCP1270BC02;Contribuer à l'organisation et à l'optimisation d'une unité de production chimique :;;;
RNCP1272;RNCP1272BC01;Réaliser l'estimation budgétaire de l'ensemble des corps d'état d'une constructio;;;
RNCP1272;RNCP1272BC02;Prescrire les ouvrages d'un projet;;;
RNCP1272;RNCP1272BC03;Réaliser l'étude de prix aux déboursés d'un projet;;;
RNCP1272;RNCP1272BC04;Préparer la consultation des entreprises, répondre à l'appel d'offres et suivre la planification des travaux;;;
RNCP12800;RNCP12800BC01;Bloc de compétences  n° 1 - Fiche RNCP n° 12800 - Techniques de services à l'usager;;;
RNCP12800;RNCP12800BC02;Bloc de compétences  n°2  - Fiche RNCP n° 12800 - Soins, Hygiène et confort;;;
RNCP12800;RNCP12800BC03;Bloc de compétence  n°3  - Fiche RNCP n° 12800 - Français,Histoire-Géographie et Enseignement moral et civique;;;
RNCP12800;RNCP12800BC04;Bloc de compétence  n°4  - Fiche RNCP n° 12800 - Mathématiques et sciences physiques et chimiques;;;
RNCP12800;RNCP12800BC05;Bloc de compétence  n°5  - Fiche RNCP n° 12800 - Éducation physique et sportive;;;
RNCP12802;RNCP12802BC01;Bloc de compétences N° 1 fiche RNCP N° 12802- technologie;;;
RNCP12802;RNCP12802BC02;Bloc de compétences N° 2 fiche RNCP N° 12802- sciences appliquées;;;
RNCP12802;RNCP12802BC03;Bloc de compétences N° 3 fiche RNCP N° 12802- mathématiques;;;
RNCP12802;RNCP12802BC04;Bloc de compétences N° 4 fiche RNCP N° 12802-Mercatique et gestion appliquée;;;
RNCP12802;RNCP12802BC05;Bloc de compétences N° 5 fiche RNCP N° 12802-Dossier professionnel;;;
RNCP12802;RNCP12802BC06;Bloc de compétences N° 6 fiche RNCP N° 12802-communication et commercialisation;;;
RNCP12802;RNCP12802BC07;Bloc de compétences N° 7 fiche RNCP N° 12802-Organisation et mise en oeuvre d'un service;;;
RNCP12802;RNCP12802BC08;Bloc de compétences N° 8 fiche RNCP N° 12802-PSE;;;
RNCP12802;RNCP12802BC09;Bloc de compétences N° 9 fiche RNCP N° 12802-Langue vivante;;;
RNCP12802;RNCP12802BC10;Bloc de compétences N° 10 fiche RNCP N° 12802-français;;;
RNCP12802;RNCP12802BC11;Bloc de compétences N° 11fiche RNCP N° 12802-Histoire géographie et enseignement moral et civique;;;
RNCP12802;RNCP12802BC12;Bloc de compétences N° 12 fiche RNCP N° 12802-Arts appliquées et culture artistique;;;
RNCP12802;RNCP12802BC13;Bloc de compétences N° 13 fiche RNCP N° 12802- éducation physique et sportive;;;
RNCP12803;RNCP12803BC01;Bloc de compétence N° 1 fiche RNCP n° 12803-Technologie professionnelle,   sciences appliquées, gestion appliquée;;;
RNCP12803;RNCP12803BC02;Bloc de compétence N° 2 fiche RNCP n° 12803- Pratique professionnelle;;;
RNCP12803;RNCP12803BC03;Bloc de compétence N° 3 fiche RNCP n° 12803- Français, Histoire-Géographie et Enseignement moral et civique;;;
RNCP12803;RNCP12803BC04;Bloc de compétence N° 4 fiche RNCP n° 12803- Mathématiques et sciences physiques et chimiques;;;
RNCP12803;RNCP12803BC05;Bloc de compétence N° 5 fiche RNCP n° 12803- Éducation physique et sportive;;;
RNCP12815;RNCP12815BC01;Entreprenariat;;;
RNCP12815;RNCP12815BC02;Gestion des relations, de la situation économique et financière de l'entreprise agricole;;;
RNCP12815;RNCP12815BC03;Coordination, conduite durable et développement des activités agricoles de l'entreprise;;;
RNCP12823;RNCP12823BC01;Gérer un établissement de soins  et/ou SPA;;;
RNCP12823;RNCP12823BC02;Manager les ressources humaines;;;
RNCP12823;RNCP12823BC03;Communiquer à l’externe et à  l’interne;;;
RNCP12823;RNCP12823BC04;Réaliser les soins du corps;;;
RNCP12841;RNCP12841BC01;BLOC DE COMPETENCES N°1 fiche RNCP N° 12841 - Préparation d'activités techniques de blanchisserie;;;
RNCP12841;RNCP12841BC02;BLOC DE COMPETENCES N°2 fiche RNCP N° 12841 - Mise en oeuvre d'activités techniques de blanchisserie;;;
RNCP12841;RNCP12841BC03;BLOC DE COMPETENCES N°3 fiche RNCP N° 12841 - Français, Histoire-Géographie et Enseignement moral et civique;;;
RNCP12841;RNCP12841BC04;BLOC DE COMPETENCES N°4 fiche RNCP N° 12841 - Mathématiques-Sciences physiques et chimiques;;;
RNCP12841;RNCP12841BC05;BLOC DE COMPETENCES N°5 fiche RNCP N° 12841 -Éducation physique et sportive;;;
RNCP12841;RNCP12841BC06;BLOC DE COMPETENCES N°6 fiche RNCP N° 12841 - Langue vivante facultative;;;
RNCP12842;RNCP12842BC01;BLOC DE COMPETENCES N°1 fiche RNCP N° 12842 - Anlayse d'exploitation de données estéhtiques et techniques;;;
RNCP12842;RNCP12842BC02;BLOC DE COMPETENCES N°2 fiche RNCP N° 12842 - Mise en oeuvre de la fabrication de tout ou partie d'un vêtement;;;
RNCP12842;RNCP12842BC03;BLOC DE COMPETENCES N°3 fiche RNCP N° 12842 Français, Histoire-Géographie et Enseignement moral et civique;;;
RNCP12842;RNCP12842BC04;BLOC DE COMPETENCES N°4 fiche RNCP N° 12842 Mathématiques-Sciences physiques et chimiques;;;
RNCP12842;RNCP12842BC05;BLOC DE COMPETENCES N°5 fiche RNCP N° 12842 Éducation physique et sportive;;;
RNCP12842;RNCP12842BC06;BLOC DE COMPETENCES N°6 fiche RNCP N° 12842 Langue vivante facultative;;;
RNCP12843;RNCP12843BC01;BLOC DE COMPETENCES N°1 fiche RNCP N° 12843 - Anlayse d'exploitation de données estéhtiques et techniques;;;
RNCP12843;RNCP12843BC02;BLOC DE COMPETENCES N°2 fiche RNCP N° 12843 -  Mise en oeuvre de la fabrication de tout ou partie d'un vêtement;;;
RNCP12843;RNCP12843BC03;BLOC DE COMPETENCES N°3 fiche RNCP N° 12843 - Français, Histoire-Géographie et Enseignement moral et civique;;;
RNCP12843;RNCP12843BC04;BLOC DE COMPETENCES N°4 fiche RNCP N° 12843 - Mathématiques-Sciences physiques et chimiques;;;
RNCP12843;RNCP12843BC05;BLOC DE COMPETENCES N°5 fiche RNCP N° 12843 - Éducation physique et sportive;;;
RNCP12843;RNCP12843BC06;BLOC DE COMPETENCES N°5 fiche RNCP N° 12843 - Langue vivante facultative;;;
RNCP12959;RNCP12959BC01;UNITÉ UP1  Étude esthétique et technologique;;;
RNCP12959;RNCP12959BC02;UNITÉ UP2  Réalisation et contrôle;;;
RNCP12959;RNCP12959BC03;UNITÉ UG1  Français,  Histoire-Géographie et Enseignement moral et civique;;;
RNCP12959;RNCP12959BC04;UNITÉ UG2  Mathématiques et sciences physiques et chimiques;;;
RNCP12959;RNCP12959BC05;UNITÉ UG3  Éducation physique et sportive;;;
RNCP12971;RNCP12971BC01;UNITÉ UP1  Étude et préparation d’un projet de communication visuelle;;;
RNCP12971;RNCP12971BC02;UNITÉ UP2  Réalisation d’un projet de communication visuelle;;;
RNCP12971;RNCP12971BC03;UNITÉ UG1  Français,  Histoire-Géographie et Enseignement moral et civique;;;
RNCP12971;RNCP12971BC04;UNITÉ UG2  Mathématiques et sciences physiques et chimiques;;;
RNCP13002;RNCP13002BC01;Créer des univers graphiques;;;
RNCP13002;RNCP13002BC02;Coordonner des processus de fabrication;;;
RNCP13002;RNCP13002BC03;Concevoir et réaliser des maquettes d’éditions et documents numérisés;;;
RNCP13004;RNCP13004BC01;Du dérushage au montage;;;
