etablissement_gestionnaire_siret;etablissement_gestionnaire_adresse;etablissement_gestionnaire_code_postal;etablissement_gestionnaire_code_insee;etablissement_formateur_siret;etablissement_formateur_adresse;etablissement_formateur_code_postal;etablissement_formateur_code_insee;etablissement_lieu_formation_adresse;etablissement_lieu_formation_code_postal;etablissement_lieu_formation_code_insee;cfd;rncp_code;debut_sessions
18250023100028;;;;0;1 RUE REMBRANDT;25000;25056;1 RUE REMBRANDT;25000;25056;32025516;20690;2021
48998104300024;;;;18700007000024;;;;1 RUE VICTOR DOLLE;70000;70550;36C3120V;23827;2020
48998104300024;;;;18700007000024;;;;1 RUE VICTOR DOLLE;70000;70550;36C3120V;23827;2021
77831080500016;;;;77831080500016;;;;1 SOUS LES SANGLES;25500;25240;56T33001;4821;2020
52757351300027;;;;52757351300027;;;;10 BOULEVARD CARNOT;21000;21231;32031212;34030;2020
52757351300027;;;;52757351300027;;;;10 BOULEVARD CARNOT;21000;21231;32031213;34031;2020
52757351300027;;;;52757351300027;;;;10 BOULEVARD CARNOT;21000;21231;32031409;32360;2020
52757351300027;;;;52757351300027;;;;10 BOULEVARD CARNOT;21000;21231;40031213;32208;2020
39445451600029;;;;0;"10 QUAI DES CASERNES
BP 78";70100;70279;10 QUAI DES CASERNES BP 78;70100;70279;40031202;759;2020
39445451600029;;;;0;"10 QUAI DES CASERNES
BP 78";70100;70279;10 QUAI DES CASERNES BP 78;70100;70279;40031213;32208;2021
39445451600029;;;;0;"10 QUAI DES CASERNES
BP 78";70100;70279;10 QUAI DES CASERNES BP 78;70100;70279;50031216;1179;2020
39445451600029;;;;0;"10 QUAI DES CASERNES
BP 78";70100;70279;10 QUAI DES CASERNES BP 78;70100;70279;50031224;34947;2021
32820184300161;;;;32820184300161;;;;10 RUE ANTOINE BECQUEREL;21300;21166;32033204;7570;2020
32820184300161;;;;32820184300161;;;;10 RUE ANTOINE BECQUEREL;21300;21166;32033204;7570;2021
32820184300161;;;;32820184300161;;;;10 RUE ANTOINE BECQUEREL;21300;21166;36X33001;25574;2021
32820184300161;;;;32820184300161;;;;10 RUE ANTOINE BECQUEREL;21300;21166;50033204;28048;2020
32820184300161;;;;32820184300161;;;;10 RUE ANTOINE BECQUEREL;21300;21166;50033204;28048;2021
32820184300161;;;;32820184300161;;;;10 RUE ANTOINE BECQUEREL;21300;21166;56T33001;4821;2020
32820184300161;;;;32820184300161;;;;10 RUE ANTOINE BECQUEREL;21300;21166;56T33001;4821;2021
77825876400019;;;;77825876400019;;;;10 RUE DU COUVENT;21140;21603;32321013;15615;2020
77825876400019;;;;77825876400019;;;;10 RUE DU COUVENT;21140;21603;40321210;14039;2020
33402714100046;;;;33402714100046;;;;10 RUE DU TIRE PESSEAU;21000;21231;32033603;20693;2020
33402714100046;;;;33402714100046;;;;10 RUE DU TIRE PESSEAU;21000;21231;32033603;20693;2021
33402714100046;;;;33402714100046;;;;10 RUE DU TIRE PESSEAU;21000;21231;32033604;20693;2020
33402714100046;;;;33402714100046;;;;10 RUE DU TIRE PESSEAU;21000;21231;32033604;20693;2021
33402714100046;;;;33402714100046;;;;10 RUE DU TIRE PESSEAU;21000;21231;32033607;20687;2020
33402714100046;;;;33402714100046;;;;10 RUE DU TIRE PESSEAU;21000;21231;32033607;20687;2021
33402714100046;;;;33402714100046;;;;10 RUE DU TIRE PESSEAU;21000;21231;45033607;2033;2020
33402714100046;;;;33402714100046;;;;10 RUE DU TIRE PESSEAU;21000;21231;45033608;12281;2020
33402714100046;;;;33402714100046;;;;10 RUE DU TIRE PESSEAU;21000;21231;45033608;12281;2021
33402714100046;;;;33402714100046;;;;10 RUE DU TIRE PESSEAU;21000;21231;45033609;34671;2021
33402714100046;;;;33402714100046;;;;10 RUE DU TIRE PESSEAU;21000;21231;50033610;5364;2020
33402714100046;;;;33402714100046;;;;10 RUE DU TIRE PESSEAU;21000;21231;50033615;31041;2020
33402714100046;;;;33402714100046;;;;10 RUE DU TIRE PESSEAU;21000;21231;50033615;31041;2021
33402714100046;;;;33402714100046;;;;10 RUE DU TIRE PESSEAU;21000;21231;50033616;34670;2021
19251263000042;;;;19251263000042;;;;10 RUE FRANCOIS VILLON BP 65809;25000;25056;25021211;30159;2021
19251263000042;;;;19251263000042;;;;10 RUE FRANCOIS VILLON BP 65809;25000;25056;25021304;30140;2020
19251263000042;;;;19251263000042;;;;10 RUE FRANCOIS VILLON BP 65809;25000;25056;25021304;30140;2021
19251263000042;;;;19251263000042;;;;10 RUE FRANCOIS VILLON BP 65809;25000;25056;32321013;15615;2020
19251263000042;;;;19251263000042;;;;10 RUE FRANCOIS VILLON BP 65809;25000;25056;32321013;15615;2020
19251263000042;;;;19251263000042;;;;10 RUE FRANCOIS VILLON BP 65809;25000;25056;32321013;15615;2021
19251263000042;;;;19251263000042;;;;10 RUE FRANCOIS VILLON BP 65809;25000;25056;32321014;24440;2020
19251263000042;;;;19251263000042;;;;10 RUE FRANCOIS VILLON BP 65809;25000;25056;32321014;24440;2021
19251263000042;;;;19251263000042;;;;10 RUE FRANCOIS VILLON BP 65809;25000;25056;32321304;15673;2020
19251263000042;;;;19251263000042;;;;10 RUE FRANCOIS VILLON BP 65809;25000;25056;32321304;15673;2021
19251263000042;;;;19251263000042;;;;10 RUE FRANCOIS VILLON BP 65809;25000;25056;36331403;2296;2020
19251263000042;;;;19251263000042;;;;10 RUE FRANCOIS VILLON BP 65809;25000;25056;36331403;2296;2021
19251263000042;;;;19251263000042;;;;10 RUE FRANCOIS VILLON BP 65809;25000;25056;40321303;13872;2020
19251263000042;;;;19251263000042;;;;10 RUE FRANCOIS VILLON BP 65809;25000;25056;40321303;13872;2021
19251263000042;;;;19251263000042;;;;10 RUE FRANCOIS VILLON BP 65809;25000;25056;40321405;31691;2020
19251263000042;;;;19251263000042;;;;10 RUE FRANCOIS VILLON BP 65809;25000;25056;40321405;31691;2021
19251263000042;;;;19251263000042;;;;10 RUE FRANCOIS VILLON BP 65809;25000;25056;45321007;29257;2020
19251263000042;;;;19251263000042;;;;10 RUE FRANCOIS VILLON BP 65809;25000;25056;45321007;29257;2021
19251263000042;;;;19251263000042;;;;10 RUE FRANCOIS VILLON BP 65809;25000;25056;45321303;14925;2020
19251263000042;;;;19251263000042;;;;10 RUE FRANCOIS VILLON BP 65809;25000;25056;45321303;14925;2021
19251263000042;;;;19251263000042;;;;10 RUE FRANCOIS VILLON BP 65809;25000;25056;45321403;14864;2020
19251263000042;;;;19251263000042;;;;10 RUE FRANCOIS VILLON BP 65809;25000;25056;45321403;14864;2021
19251263000042;;;;19251263000042;;;;10 RUE FRANCOIS VILLON BP 65809;25000;25056;46321220;34275;2020
19251263000042;;;;19251263000042;;;;10 RUE FRANCOIS VILLON BP 65809;25000;25056;46321220;34275;2021
19251263000042;;;;19251263000042;;;;10 RUE FRANCOIS VILLON BP 65809;25000;25056;46321406;31620;2020
19251263000042;;;;19251263000042;;;;10 RUE FRANCOIS VILLON BP 65809;25000;25056;46321406;31620;2021
19251263000042;;;;19251263000042;;;;10 RUE FRANCOIS VILLON BP 65809;25000;25056;55321203;4891;2020
19251263000042;;;;19251263000042;;;;10 RUE FRANCOIS VILLON BP 65809;25000;25056;55321203;4891;2021
19251263000042;;;;19251263000042;;;;10 RUE FRANCOIS VILLON BP 65809;25000;25056;55321302;5832;2020
19251263000042;;;;19251263000042;;;;10 RUE FRANCOIS VILLON BP 65809;25000;25056;55321302;5832;2021
19251263000042;;;;19251263000042;;;;10 RUE FRANCOIS VILLON BP 65809;25000;25056;55321303;5832;2020
19251263000042;;;;19251263000042;;;;10 RUE FRANCOIS VILLON BP 65809;25000;25056;55321303;5832;2021
19251263000042;;;;19251263000042;;;;10 RUE FRANCOIS VILLON BP 65809;25000;25056;55321401;15156;2020
19251263000042;;;;19251263000042;;;;10 RUE FRANCOIS VILLON BP 65809;25000;25056;55321401;15156;2021
19251263000042;;;;34022316300023;;;;10 RUE FRANCOIS VILLON BP 65809;25000;25056;25021211;30159;2020
19900246000038;;;;19251263000042;;;;10 RUE FRANCOIS VILLON BP 65809;25000;25056;40321405;31691;2020
19251215000447;;;;19251215000447;;;;10 RUE GENERAL ROUSSEL;90000;90010;1351281J;34225;2020
19251215000447;;;;19251215000447;;;;10 RUE GENERAL ROUSSEL;90000;90010;1351281J;34225;2021
19251215000447;;;;19251215000447;;;;10 RUE GENERAL ROUSSEL;90000;90010;13522703;34438;2020
19251215000447;;;;19251215000447;;;;10 RUE GENERAL ROUSSEL;90000;90010;13522703;34438;2021
19251215000447;;;;19251215000447;;;;10 RUE GENERAL ROUSSEL;90000;90010;13531550;34043;2020
19251215000447;;;;19251215000447;;;;10 RUE GENERAL ROUSSEL;90000;90010;13531550;34043;2021
18250023100028;;;;0;"11 QUAI BARBIER
BP 365";70000;70550;11 QUAI BARBIER BP 365;70000;70550;40025007;3632;2020
18250023100028;;;;0;"11 QUAI BARBIER
BP 365";70000;70550;11 QUAI BARBIER BP 365;70000;70550;40025007;3632;2021
18250023100028;;;;0;"11 QUAI BARBIER
BP 365";70000;70550;11 QUAI BARBIER BP 365;70000;70550;40025411;29885;2020
18250023100028;;;;0;"11 QUAI BARBIER
BP 365";70000;70550;11 QUAI BARBIER BP 365;70000;70550;40025411;29885;2021
18250023100028;;;;0;"11 QUAI BARBIER
BP 365";70000;70550;11 QUAI BARBIER BP 365;70000;70550;40025509;4088;2020
18250023100028;;;;0;"11 QUAI BARBIER
BP 365";70000;70550;11 QUAI BARBIER BP 365;70000;70550;40025509;4088;2021
18250023100028;;;;0;"11 QUAI BARBIER
BP 365";70000;70550;11 QUAI BARBIER BP 365;70000;70550;40025510;25353;2020
18250023100028;;;;0;"11 QUAI BARBIER
BP 365";70000;70550;11 QUAI BARBIER BP 365;70000;70550;40025510;25353;2021
18250023100028;;;;0;"11 QUAI BARBIER
BP 365";70000;70550;11 QUAI BARBIER BP 365;70000;70550;40025513;25354;2020
18250023100028;;;;0;"11 QUAI BARBIER
BP 365";70000;70550;11 QUAI BARBIER BP 365;70000;70550;40025513;25354;2021
18250023100028;;;;0;"11 QUAI BARBIER
BP 365";70000;70550;11 QUAI BARBIER BP 365;70000;70550;40025514;26334;2020
18250023100028;;;;0;"11 QUAI BARBIER
BP 365";70000;70550;11 QUAI BARBIER BP 365;70000;70550;40025514;26334;2021
18250023100028;;;;0;"11 QUAI BARBIER
BP 365";70000;70550;11 QUAI BARBIER BP 365;70000;70550;32025416;;2021
43879833200013;;;;43879833200062;;;;11 RUE ARISTIDE BRIAND;90000;90010;;34777;2020
43879833200013;;;;43879833200062;;;;11 RUE ARISTIDE BRIAND;90000;90010;1033605;29025;2020
43879833200013;;;;43879833200062;;;;11 RUE ARISTIDE BRIAND;90000;90010;1033605;29025;2021
43879833200013;;;;43879833200062;;;;11 RUE ARISTIDE BRIAND;90000;90010;32033603;20693;2020
43879833200013;;;;43879833200062;;;;11 RUE ARISTIDE BRIAND;90000;90010;32033603;20693;2021
43879833200013;;;;43879833200062;;;;11 RUE ARISTIDE BRIAND;90000;90010;45033608;12281;2020
43879833200013;;;;43879833200062;;;;11 RUE ARISTIDE BRIAND;90000;90010;45033608;12281;2021
43879833200013;;;;43879833200062;;;;11 RUE ARISTIDE BRIAND;90000;90010;45033609;34671;2020
43879833200013;;;;43879833200062;;;;11 RUE ARISTIDE BRIAND;90000;90010;45033609;34671;2021
43879833200013;;;;43879833200062;;;;11 RUE ARISTIDE BRIAND;90000;90010;50033610;5364;2020
43879833200013;;;;43879833200062;;;;11 RUE ARISTIDE BRIAND;90000;90010;50033610;5364;2020
43879833200013;;;;43879833200062;;;;11 RUE ARISTIDE BRIAND;90000;90010;50033610;5364;2021
43879833200013;;;;43879833200062;;;;11 RUE ARISTIDE BRIAND;90000;90010;50033610;5364;2021
43879833200013;;;;43879833200062;;;;11 RUE ARISTIDE BRIAND;90000;90010;50033615;31041;2020
43879833200013;;;;43879833200062;;;;11 RUE ARISTIDE BRIAND;90000;90010;50033615;31041;2020
43879833200013;;;;43879833200062;;;;11 RUE ARISTIDE BRIAND;90000;90010;50033615;31041;2021
43879833200013;;;;43879833200062;;;;11 RUE ARISTIDE BRIAND;90000;90010;50033615;31041;2021
18210026300041;;;;18210026300041;;;;12 AVENUE MARECHAL DE LATTRE DE;21500;21425;1022001;955;2020
18210026300041;;;;18210026300041;;;;12 AVENUE MARECHAL DE LATTRE DE;21500;21425;1022001;955;2021
18210026300041;;;;18210026300041;;;;12 AVENUE MARECHAL DE LATTRE DE;21500;21425;40024302;24740;2020
18210026300041;;;;18210026300041;;;;12 AVENUE MARECHAL DE LATTRE DE;21500;21425;40024302;24740;2021
18210026300041;;;;18210026300041;;;;12 AVENUE MARECHAL DE LATTRE DE;21500;21425;40025007;3632;2020
18210026300041;;;;18210026300041;;;;12 AVENUE MARECHAL DE LATTRE DE;21500;21425;40025007;3632;2021
18210026300041;;;;18210026300041;;;;12 AVENUE MARECHAL DE LATTRE DE;21500;21425;40025510;25353;2020
18210026300041;;;;18210026300041;;;;12 AVENUE MARECHAL DE LATTRE DE;21500;21425;40025510;25353;2021
18210026300041;;;;18210026300041;;;;12 AVENUE MARECHAL DE LATTRE DE;21500;21425;40025514;26334;2020
18210026300041;;;;18210026300041;;;;12 AVENUE MARECHAL DE LATTRE DE;21500;21425;40025514;26334;2021
18210026300041;;;;18210026300041;;;;12 AVENUE MARECHAL DE LATTRE DE;21500;21425;50024322;604;2020
18210026300041;;;;18210026300041;;;;12 AVENUE MARECHAL DE LATTRE DE;21500;21425;50024322;604;2021
18250023100028;;;;19251371100015;;;;12 CHEMIN DE LA CHAILLE DES TILLEROYES;25000;25056;50023217;888;2020
18250023100028;;;;19251371100015;;;;12 CHEMIN DE LA CHAILLE DES TILLEROYES;25000;25056;50023217;888;2021
18250023100028;;;;19251371100015;;;;12 CHEMIN DE LA CHAILLE DES TILLEROYES;25000;25056;50025431;872;2020
18250023100028;;;;19251371100015;;;;12 CHEMIN DE LA CHAILLE DES TILLEROYES;25000;25056;50025431;872;2021
18250023100028;;;;19251371100015;;;;12 CHEMIN DE LA CHAILLE DES TILLEROYES;25000;25056;50031214;684;2020
18250023100028;;;;19251371100015;;;;12 CHEMIN DE LA CHAILLE DES TILLEROYES;25000;25056;50031214;684;2021
18250023100028;;;;19251371100015;;;;12 CHEMIN DE LA CHAILLE DES TILLEROYES;25000;25056;50023327;;2020
18250023100028;;;;19251371100015;;;;12 CHEMIN DE LA CHAILLE DES TILLEROYES;25000;25056;50023327;;2021
31418698200034;;;;31418698200034;;;;12 RUE DE LA FONDERIE;71200;71153;25020150;30126;2021
31418698200034;;;;31418698200034;;;;12 RUE DE LA FONDERIE;71200;71153;25020153;30131;2021
31418698200034;;;;31418698200034;;;;12 RUE DE LA FONDERIE;71200;71153;25025313;30129;2020
31418698200034;;;;31418698200034;;;;12 RUE DE LA FONDERIE;71200;71153;25025313;30129;2021
31418698200034;;;;31418698200034;;;;12 RUE DE LA FONDERIE;71200;71153;35025101;2921;2021
50876465100024;;;;19211237300589;;;;12 RUE DE LA FONDERIE;71200;71153;35031201;2927;2020
33499204700012;;;;33499204700012;;;;129 RUE DE PARIS;89000;89024;50033610;5364;2020
13001310500056;;;;13001310500056;;;;13  BOULEVARD MARECHAL JOFFRE;21200;21054;26C20004;26786;2020
39851188100029;;;;39851188100029;;;;13 AVENUE LEON BLUM;25200;25388;33633501;4900;2020
39851188100029;;;;39851188100029;;;;13 AVENUE LEON BLUM;25200;25388;44633523;28557;2020
18250023100028;;;;19900002700011;;;;13 AVENUE PRESIDENT ROOSEVELT BP 537;90000;90010;32032610;17108;2020
18250023100028;;;;19900002700011;;;;13 AVENUE PRESIDENT ROOSEVELT BP 537;90000;90010;32032610;17108;2021
18250023100028;;;;19900002700011;;;;13 AVENUE PRESIDENT ROOSEVELT BP 537;90000;90010;32032611;17108;2020
18250023100028;;;;19900002700011;;;;13 AVENUE PRESIDENT ROOSEVELT BP 537;90000;90010;32032611;17108;2021
18210026300041;;;;18210026300041;;;;13 RUE DE CHAMPAGNY;71120;71106;32031409;32360;2021
42412236400039;;;;42412236400039;;;;13 RUE DE CHAMPAGNY;71120;71106;32022103;1098;2020
42412236400039;;;;42412236400039;;;;13 RUE DE CHAMPAGNY;71120;71106;32022103;1098;2021
43879833200013;;;;43879833200062;;;;13 RUE DU BALCON;25000;25056;45033609;34671;2020
43879833200013;;;;43879833200062;;;;13 RUE DU BALCON;25000;25056;45033609;34671;2021
43879833200013;;;;43879833200062;;;;13 RUE DU BALCON;25000;25056;50033615;31041;2020
43879833200013;;;;43879833200062;;;;13 RUE DU BALCON;25000;25056;50033615;31041;2020
43879833200013;;;;43879833200062;;;;13 RUE DU BALCON;25000;25056;50033615;31041;2021
43879833200013;;;;43879833200062;;;;13 RUE DU BALCON;25000;25056;50033615;31041;2021
34354988700077;;;;34354988700077;;;;13 RUE DU VIEUX COLLEGE;21000;21231;40033002;4556;2020
34354988700077;;;;34354988700077;;;;13 RUE DU VIEUX COLLEGE;21000;21231;40033002;4556;2021
34354988700077;;;;34354988700077;;;;13 RUE DU VIEUX COLLEGE;21000;21231;50033204;28048;2020
34354988700077;;;;34354988700077;;;;13 RUE DU VIEUX COLLEGE;21000;21231;50033204;28048;2021
18250023100028;;;;0;13 RUE GOYA;25000;25056;13 RUE GOYA;25000;25056;40030001;14695;2020
18250023100028;;;;0;13 RUE GOYA;25000;25056;13 RUE GOYA;25000;25056;40030001;14695;2021
18250023100028;;;;0;13 RUE GOYA;25000;25056;13 RUE GOYA;25000;25056;40031202;759;2020
18250023100028;;;;0;13 RUE GOYA;25000;25056;13 RUE GOYA;25000;25056;40031206;861;2020
18250023100028;;;;0;13 RUE GOYA;25000;25056;13 RUE GOYA;25000;25056;40031213;32208;2021
18250023100028;;;;0;13 RUE GOYA;25000;25056;13 RUE GOYA;25000;25056;40031214;32259;2021
34022316300023;;;;34022316300023;;;;13 RUE THIERRY MIEG;90000;90010;20531023;24425;2020
34022316300023;;;;34022316300023;;;;13 RUE THIERRY MIEG;90000;90010;20532618;24514;2020
34022316300023;;;;34022316300023;;;;13 RUE THIERRY MIEG;90000;90010;24631501;4649;2020
34022316300023;;;;34022316300023;;;;13 RUE THIERRY MIEG;90000;90010;24632601;15253;2020
18250023100028;;;;19250006400022;;;;14 RUE ALAIN SAVARY BP 1327;25000;25056;32031212;34030;2020
18250023100028;;;;19250006400022;;;;14 RUE ALAIN SAVARY BP 1327;25000;25056;32031212;34030;2021
18250023100028;;;;19250006400022;;;;14 RUE ALAIN SAVARY BP 1327;25000;25056;32031310;1174;2021
18250023100028;;;;19250006400022;;;;14 RUE ALAIN SAVARY BP 1327;25000;25056;32031311;4922;2020
18250023100028;;;;19250006400022;;;;14 RUE ALAIN SAVARY BP 1327;25000;25056;32031311;4922;2021
35250115900011;;;;35250115900011;;;;14 RUE AUGUSTE MOREL;89100;89387;20531023;24425;2020
35250115900011;;;;35250115900011;;;;14 RUE AUGUSTE MOREL;89100;89387;20531023;24425;2021
35250115900011;;;;35250115900011;;;;14 RUE AUGUSTE MOREL;89100;89387;2502002T;30088;2020
39445451600029;;;;77871383400027;;;;14 RUE DE BADONVILLERS;90000;90010;40030001;14695;2020
39445451600029;;;;77871383400027;;;;14 RUE DE BADONVILLERS;90000;90010;40030001;14695;2021
18210026300041;;;;18210026300041;;;;141 AVENUE BOUCICAUT;71100;71076;40025007;3632;2020
18210026300041;;;;18210026300041;;;;141 AVENUE BOUCICAUT;71100;71076;40025007;3632;2021
18210026300041;;;;18210026300041;;;;141 AVENUE BOUCICAUT;71100;71076;40025107;422;2020
18210026300041;;;;18210026300041;;;;141 AVENUE BOUCICAUT;71100;71076;40025107;422;2021
18210026300041;;;;18210026300041;;;;141 AVENUE BOUCICAUT;71100;71076;40025409;7140;2020
18210026300041;;;;18210026300041;;;;141 AVENUE BOUCICAUT;71100;71076;40025409;7140;2021
18210026300041;;;;18210026300041;;;;141 AVENUE BOUCICAUT;71100;71076;40025510;25353;2020
18210026300041;;;;18210026300041;;;;141 AVENUE BOUCICAUT;71100;71076;40025510;25353;2021
18210026300041;;;;18210026300041;;;;141 AVENUE BOUCICAUT;71100;71076;50025438;27470;2020
18210026300041;;;;18210026300041;;;;141 AVENUE BOUCICAUT;71100;71076;50025438;27470;2021
18210026300041;;;;18210026300041;;;;141 AVENUE BOUCICAUT;71100;71076;50025524;30328;2020
18210026300041;;;;18210026300041;;;;141 AVENUE BOUCICAUT;71100;71076;50025524;30328;2021
19710012600048;;;;19710012600048;;;;141 AVENUE BOUCICAUT;71100;71076;32020112;20688;2020
19710012600048;;;;19710012600048;;;;141 AVENUE BOUCICAUT;71100;71076;32025516;20690;2020
18210026300041;;;;18210026300041;;;;141 AVENUE BOUCICAUT;71100;71076;32032610;;2021
79850793500038;;;;26710076600158;;;;141 AVENUE BOUCICAUT;71100;71076;56033102;4495;2020
79850793500038;;;;26710076600158;;;;141 AVENUE BOUCICAUT;71100;71076;56033102;4495;2021
18210026300041;;;;18210026300041;;;;141 AVENUE BOUCICAUT 50099;71100;71076;32020112;20688;2020
18210026300041;;;;18210026300041;;;;141 AVENUE BOUCICAUT 50099;71100;71076;32020112;20688;2021
18210026300041;;;;18210026300041;;;;141 AVENUE BOUCICAUT 50099;71100;71076;32025516;20690;2020
18210026300041;;;;18210026300041;;;;141 AVENUE BOUCICAUT 50099;71100;71076;32025516;20690;2021
47976309600035;;;;47976309600035;;;;141 AVENUE BOUCICAUT 50099;71100;71076;40022503;7585;2020
47976309600035;;;;47976309600035;;;;141 AVENUE BOUCICAUT 50099;71100;71076;40022503;7585;2021
18210026300041;;;;18210026300041;;;;15 AVENUE CHAMPOLLION;21000;21231;32025515;4497;2021
18210026300041;;;;18210026300041;;;;15 AVENUE CHAMPOLLION;21000;21231;32025516;20690;2021
18210026300041;;;;18210026300041;;;;15 AVENUE CHAMPOLLION;21000;21231;32025010;;2021
18210026300041;;;;18210026300041;;;;15 AVENUE CHAMPOLLION;21000;21231;32025012;;2021
30677271600024;;;;30677271600024;;;;15 IMPASSE SAINT MARTIN;25000;25056;32033204;7570;2020
30677271600024;;;;30677271600024;;;;15 IMPASSE SAINT MARTIN;25000;25056;50033204;28048;2020
79850793500038;;;;20001120300037;;;;15 RUE DU DONJON;58000;58194;56033102;4495;2020
79850793500038;;;;20001120300037;;;;15 RUE DU DONJON;58000;58194;56033102;4495;2021
79850793500038;;;;78574029100931;;;;15 RUE DU GUE;58000;58194;46033202;492;2020
79850793500038;;;;78574029100931;;;;15 RUE DU GUE;58000;58194;46033202;492;2021
79850793500038;;;;78574029100931;;;;15 RUE DU GUE;58000;58194;56033205;25467;2020
79850793500038;;;;78574029100931;;;;15 RUE DU GUE;58000;58194;56033205;25467;2020
79850793500038;;;;78574029100931;;;;15 RUE DU GUE;58000;58194;56033205;25467;2021
79850793500038;;;;78574029100931;;;;15 RUE DU GUE;58000;58194;56033205;25467;2021
77859925800036;;;;77859925800036;;;;15 RUE PIERRE DE COURBERTIN;21000;21231;23633501;4910;2020
77859925800036;;;;77859925800036;;;;15 RUE PIERRE DE COURBERTIN;21000;21231;33633501;4900;2020
77859925800036;;;;77859925800036;;;;15 RUE PIERRE DE COURBERTIN;21000;21231;33633501;4900;2020
79850793500038;;;;77567227201361;;;;155 CHEMIN DE CHAUDON;39000;39300;;9082;2021
79850793500038;;;;77567227201361;;;;155 CHEMIN DE CHAUDON;39000;39300;56033102;4495;2020
79850793500038;;;;77567227201361;;;;155 CHEMIN DE CHAUDON;39000;39300;56033102;4495;2021
39992626000031;;;;39992626000031;;;;156 RUE RAMBUTEAU;71000;71270;44633513;4521;2020
39992626000031;;;;39992626000031;;;;156 RUE RAMBUTEAU;71000;71270;44633513;4521;2020
39992626000031;;;;39992626000031;;;;156 RUE RAMBUTEAU;71000;71270;44633513;4521;2020
39992626000031;;;;39992626000031;;;;156 RUE RAMBUTEAU;71000;71270;44633513;4521;2020
39992626000031;;;;39992626000031;;;;156 RUE RAMBUTEAU;71000;71270;44633513;4521;2021
39992626000031;;;;39992626000031;;;;156 RUE RAMBUTEAU;71000;71270;44633513;4521;2021
39992626000031;;;;39992626000031;;;;156 RUE RAMBUTEAU;71000;71270;44633513;4521;2021
39992626000031;;;;39992626000031;;;;156 RUE RAMBUTEAU;71000;71270;44633513;4521;2021
39992626000031;;;;39992626000031;;;;156 RUE RAMBUTEAU;71000;71270;44633524;28573;2020
39992626000031;;;;39992626000031;;;;156 RUE RAMBUTEAU;71000;71270;44633524;28573;2020
